datetime,product_id,price,qty,customer_id,promotion_id,store_id,po_id
2026-04-03 11:56:43,P033,138.44,2,C0230,,S002,PO104225
2026-04-19 18:32:43,P028,48.34,1,C0230,,S001,PO104226
2026-04-19 18:32:43,P019,405.45,1,C0230,,S001,PO104226
2026-05-04 17:47:31,P031,318.95,1,C0230,PROM_HIST_2,S002,PO104227
2026-05-04 17:47:31,P045,43.56,1,C0230,,S002,PO104227
2026-05-04 17:47:31,P029,186.24,2,C0230,,S002,PO104227
2025-12-14 00:00:00,P043,394.06,2,C0231,PROM_HIST_1,S005,PO104228
2025-12-14 00:00:00,P018,155.81,2,C0231,,S005,PO104228
2025-12-14 00:00:00,P001,163.37,2,C0231,,S005,PO104228
2025-12-24 00:21:30,P036,27.46,1,C0231,,S002,PO104229
2025-12-24 00:21:30,P016,22.41,2,C0231,,S002,PO104229
2025-12-24 00:21:30,P033,117.67,1,C0231,PROM_HIST_2,S002,PO104229
2025-12-24 00:21:30,P039,37.77,1,C0231,PROM_HIST_2,S002,PO104229
2026-01-22 07:12:36,P048,36.17,1,C0231,PROM_HIST_1,S003,PO104230
2026-03-23 07:05:38,P034,91.25,2,C0231,PROM_HIST_1,S001,PO104231
2026-03-23 07:05:38,P041,18.76,2,C0231,,S001,PO104231
2026-03-23 07:05:38,P027,99.81,1,C0231,,S001,PO104231
2026-03-23 07:05:38,P023,71.75,2,C0231,,S001,PO104231
2026-03-25 11:24:33,P020,51.49,2,C0231,,S004,PO104232
2026-03-25 11:24:33,P036,27.46,1,C0231,,S004,PO104232
2026-03-25 11:24:33,P047,22.3,1,C0231,,S004,PO104232
2026-03-25 11:24:33,P045,43.56,2,C0231,,S004,PO104232
2026-03-31 00:28:48,P017,49.05,1,C0231,,S003,PO104233
2026-03-31 00:28:48,P019,405.45,1,C0231,,S003,PO104233
2026-03-31 00:28:48,P021,59.32,1,C0231,,S003,PO104233
2026-03-31 00:28:48,P013,378.37,2,C0231,,S003,PO104233
2026-04-14 18:08:29,P019,405.45,1,C0231,,S002,PO104234
2026-04-14 18:08:29,P039,44.44,1,C0231,,S002,PO104234
2026-04-14 18:08:29,P005,36.09,2,C0231,,S002,PO104234
2026-04-18 12:53:00,P029,158.3,2,C0231,PROM_HIST_2,S002,PO104235
2026-04-18 12:53:00,P005,36.09,2,C0231,,S002,PO104235
2026-04-18 12:53:00,P048,40.19,1,C0231,,S002,PO104235
2026-04-18 12:53:00,P047,22.3,1,C0231,,S002,PO104235
2026-04-20 15:34:18,P030,40.99,2,C0231,,S001,PO104236
2026-04-20 15:34:18,P012,17.8,2,C0231,,S001,PO104236
2026-05-07 06:09:29,P029,186.24,1,C0231,,S003,PO104237
2026-05-18 10:56:33,P035,397.16,1,C0231,,S003,PO104238
2026-05-18 10:56:33,P015,48.12,1,C0231,,S003,PO104238
2025-12-04 00:00:00,P011,272.73,1,C0232,PROM_HIST_2,S004,PO104239
2025-12-04 00:00:00,P016,22.41,2,C0232,,S004,PO104239
2025-12-04 00:00:00,P027,99.81,2,C0232,,S004,PO104239
2025-12-16 08:14:42,P040,34.81,1,C0232,,S002,PO104240
2025-12-16 19:21:03,P028,41.09,2,C0232,PROM_HIST_2,S005,PO104241
2025-12-16 19:21:03,P001,163.37,2,C0232,,S005,PO104241
2025-12-20 10:48:07,P024,39.24,2,C0232,,S004,PO104242
2025-12-20 10:48:07,P041,18.76,2,C0232,,S004,PO104242
2025-12-20 10:48:07,P032,112.36,1,C0232,,S004,PO104242
2025-12-22 12:53:29,P047,18.96,1,C0232,PROM_HIST_2,S002,PO104243
2025-12-22 12:53:29,P039,44.44,2,C0232,,S002,PO104243
2025-12-22 12:53:29,P004,107.41,2,C0232,,S002,PO104243
2025-12-22 12:53:29,P040,34.81,1,C0232,,S002,PO104243
2025-12-30 10:57:19,P033,117.67,2,C0232,PROM_HIST_2,S001,PO104244
2025-12-30 10:57:19,P031,375.23,2,C0232,,S001,PO104244
2026-01-04 22:17:14,P011,320.86,1,C0232,,S003,PO104245
2026-01-04 22:17:14,P001,163.37,1,C0232,,S003,PO104245
2026-02-07 13:06:20,P031,375.23,1,C0232,,S002,PO104246
2026-02-07 13:06:20,P041,15.95,2,C0232,PROM_HIST_2,S002,PO104246
2026-02-14 18:23:40,P020,51.49,2,C0232,,S001,PO104247
2026-02-14 18:23:40,P049,94.74,2,C0232,,S001,PO104247
2026-02-14 18:23:40,P023,71.75,2,C0232,,S001,PO104247
2026-02-20 06:06:50,P042,51.16,2,C0232,,S003,PO104248
2026-02-20 06:06:50,P011,320.86,1,C0232,,S003,PO104248
2026-02-20 06:06:50,P038,148.16,2,C0232,,S003,PO104248
2026-02-20 06:06:50,P003,273.65,1,C0232,,S003,PO104248
2026-03-27 01:42:56,P001,163.37,2,C0232,,S001,PO104249
2025-12-06 00:00:00,P036,27.46,1,C0233,,S002,PO104250
2025-12-06 00:00:00,P001,163.37,1,C0233,,S002,PO104250
2025-12-09 05:31:20,P024,39.24,2,C0233,,S001,PO104251
2026-02-17 15:52:58,P001,147.03,2,C0233,PROM_HIST_1,S005,PO104252
2026-02-17 15:52:58,P017,49.05,2,C0233,,S005,PO104252
2026-02-17 15:52:58,P014,34.68,1,C0233,,S005,PO104252
2026-02-17 15:52:58,P046,406.31,1,C0233,,S005,PO104252
2026-02-22 21:33:51,P049,94.74,2,C0233,,S005,PO104253
2026-03-21 02:45:57,P012,17.8,1,C0233,,S005,PO104254
2026-03-22 19:43:56,P017,49.05,1,C0233,,S003,PO104255
2026-03-22 19:43:56,P004,96.67,2,C0233,PROM_HIST_1,S003,PO104255
2026-05-01 09:24:08,P027,99.81,2,C0233,,S004,PO104256
2026-05-01 09:24:08,P015,43.31,2,C0233,PROM_HIST_1,S004,PO104256
2026-05-18 06:28:41,P043,437.84,1,C0233,,S002,PO104257
2025-12-09 00:00:00,P045,43.56,1,C0234,,S005,PO104258
2025-12-09 00:00:00,P001,163.37,2,C0234,,S005,PO104258
2025-12-09 00:00:00,P010,251.05,1,C0234,,S005,PO104258
2025-12-09 00:00:00,P019,405.45,2,C0234,,S005,PO104258
2025-12-09 05:01:12,P042,51.16,1,C0234,,S001,PO104259
2025-12-09 05:01:12,P025,119.03,1,C0234,,S001,PO104259
2025-12-09 05:01:12,P045,43.56,1,C0234,,S001,PO104259
2025-12-09 05:01:12,P031,375.23,2,C0234,,S001,PO104259
2025-12-17 12:34:06,P031,337.71,2,C0234,PROM_HIST_1,S002,PO104260
2025-12-17 12:34:06,P045,43.56,2,C0234,,S002,PO104260
2025-12-30 05:25:54,P001,163.37,1,C0234,,S005,PO104261
2026-01-05 20:03:03,P009,53.25,1,C0234,,S003,PO104262
2026-01-05 20:03:03,P034,101.39,1,C0234,,S003,PO104262
2026-01-05 20:03:03,P039,44.44,1,C0234,,S003,PO104262
2026-01-05 20:03:03,P006,39.46,2,C0234,,S003,PO104262
2026-01-14 20:43:45,P018,155.81,2,C0234,,S004,PO104263
2026-01-16 04:32:54,P042,51.16,2,C0234,,S005,PO104264
2026-01-16 04:32:54,P038,148.16,2,C0234,,S005,PO104264
2026-01-31 15:28:04,P045,43.56,2,C0234,,S003,PO104265
2026-02-01 03:07:48,P018,132.44,2,C0234,PROM_HIST_2,S002,PO104266
2026-02-01 03:07:48,P011,320.86,1,C0234,,S002,PO104266
2026-02-01 03:07:48,P001,163.37,1,C0234,,S002,PO104266
2026-02-01 03:07:48,P045,43.56,2,C0234,,S002,PO104266
2026-02-22 22:34:45,P009,53.25,2,C0234,,S005,PO104267
2026-02-22 22:34:45,P040,34.81,1,C0234,,S005,PO104267
2026-03-10 11:14:12,P007,212.13,2,C0234,PROM_HIST_2,S001,PO104268
2026-03-13 11:13:37,P049,85.27,1,C0234,PROM_HIST_1,S005,PO104269
2026-03-13 11:13:37,P004,107.41,1,C0234,,S005,PO104269
2026-03-13 11:13:37,P006,39.46,2,C0234,,S005,PO104269
2026-03-19 04:36:54,P037,42.66,2,C0234,,S003,PO104270
2026-03-19 04:36:54,P003,246.28,2,C0234,PROM_HIST_1,S003,PO104270
2026-04-08 17:55:13,P049,94.74,2,C0234,,S002,PO104271
2026-04-08 17:55:13,P001,147.03,2,C0234,PROM_HIST_1,S002,PO104271
2026-04-08 17:55:13,P043,437.84,1,C0234,,S002,PO104271
2026-04-08 17:55:13,P024,39.24,2,C0234,,S002,PO104271
2026-04-10 06:19:15,P009,53.25,2,C0234,,S002,PO104272
2026-04-11 05:29:44,P008,141.34,2,C0234,,S004,PO104273
2026-04-11 05:29:44,P023,71.75,1,C0234,,S004,PO104273
2026-04-11 05:29:44,P028,48.34,1,C0234,,S004,PO104273
2026-04-27 05:31:00,P044,444.12,1,C0234,,S004,PO104274
2026-04-27 05:31:00,P039,44.44,2,C0234,,S004,PO104274
2026-04-27 05:31:00,P018,155.81,1,C0234,,S004,PO104274
2026-04-27 05:31:00,P020,51.49,1,C0234,,S004,PO104274
2026-05-28 19:13:50,P010,213.39,1,C0234,PROM_HIST_2,S005,PO104275
2026-05-28 19:13:50,P047,22.3,1,C0234,,S005,PO104275
2026-05-28 19:13:50,P008,141.34,1,C0234,,S005,PO104275
2026-05-28 19:13:50,P023,71.75,2,C0234,,S005,PO104275
2025-12-05 00:00:00,P047,22.3,1,C0235,,S001,PO104276
2025-12-10 10:20:11,P039,44.44,2,C0235,,S004,PO104277
2025-12-10 10:20:11,P028,48.34,1,C0235,,S004,PO104277
2025-12-10 16:10:57,P047,22.3,2,C0235,,S002,PO104278
2025-12-10 16:10:57,P014,29.48,2,C0235,PROM_HIST_2,S002,PO104278
2026-01-03 08:04:36,P022,16.22,1,C0235,,S002,PO104279
2026-01-03 08:04:36,P026,384.18,2,C0235,,S002,PO104279
2026-01-07 04:04:09,P046,406.31,1,C0235,,S004,PO104280
2026-01-07 04:04:09,P012,17.8,1,C0235,,S004,PO104280
2026-01-07 04:04:09,P043,394.06,2,C0235,PROM_HIST_1,S004,PO104280
2026-01-08 11:06:48,P038,125.94,2,C0235,PROM_HIST_2,S005,PO104281
2026-01-08 11:06:48,P024,39.24,2,C0235,,S005,PO104281
2026-01-08 11:06:48,P028,48.34,2,C0235,,S005,PO104281
2026-01-09 12:26:50,P007,249.57,1,C0235,,S005,PO104282
2026-01-09 12:26:50,P026,384.18,1,C0235,,S005,PO104282
2026-01-16 00:48:00,P010,251.05,1,C0235,,S001,PO104283
2026-01-19 09:07:58,P008,141.34,1,C0235,,S005,PO104284
2026-01-19 09:07:58,P014,34.68,1,C0235,,S005,PO104284
2026-01-19 09:07:58,P018,132.44,1,C0235,PROM_HIST_2,S005,PO104284
2026-01-19 09:07:58,P025,119.03,1,C0235,,S005,PO104284
2026-01-20 20:18:19,P040,34.81,2,C0235,,S003,PO104285
2026-01-20 20:18:19,P038,148.16,2,C0235,,S003,PO104285
2026-01-23 08:54:54,P002,53.28,2,C0235,,S005,PO104286
2026-01-23 08:54:54,P008,141.34,1,C0235,,S005,PO104286
2026-01-23 08:54:54,P047,22.3,1,C0235,,S005,PO104286
2026-01-23 08:54:54,P015,48.12,1,C0235,,S005,PO104286
2026-01-28 08:22:01,P011,320.86,2,C0235,,S002,PO104287
2026-01-28 08:22:01,P012,17.8,2,C0235,,S002,PO104287
2026-01-28 08:22:01,P018,155.81,2,C0235,,S002,PO104287
2026-02-01 18:26:26,P035,357.44,1,C0235,PROM_HIST_1,S003,PO104288
2026-02-01 18:26:26,P005,36.09,2,C0235,,S003,PO104288
2026-02-24 20:12:31,P037,42.66,1,C0235,,S004,PO104289
2026-02-24 20:12:31,P004,107.41,1,C0235,,S004,PO104289
2026-02-24 20:12:31,P040,34.81,2,C0235,,S004,PO104289
2026-03-03 16:20:14,P015,43.31,2,C0235,PROM_HIST_1,S005,PO104290
2026-03-04 00:47:00,P036,27.46,2,C0235,,S002,PO104291
2026-03-04 00:47:00,P030,40.99,1,C0235,,S002,PO104291
2026-03-07 05:26:38,P008,141.34,1,C0235,,S003,PO104292
2026-03-07 06:36:13,P040,29.59,1,C0235,PROM_HIST_2,S001,PO104293
2026-03-07 06:36:13,P044,444.12,2,C0235,,S001,PO104293
2026-03-07 06:36:13,P008,141.34,2,C0235,,S001,PO104293
2026-03-07 14:58:42,P024,39.24,1,C0235,,S005,PO104294
2026-03-11 00:59:28,P045,43.56,2,C0235,,S002,PO104295
2026-03-18 17:51:24,P018,155.81,2,C0235,,S002,PO104296
2026-03-18 17:51:24,P035,397.16,2,C0235,,S002,PO104296
2026-03-18 17:51:24,P049,94.74,1,C0235,,S002,PO104296
2026-03-20 04:23:50,P023,71.75,2,C0235,,S003,PO104297
2026-03-20 04:23:50,P044,444.12,1,C0235,,S003,PO104297
2026-03-20 04:23:50,P047,22.3,2,C0235,,S003,PO104297
2026-03-20 04:23:50,P039,44.44,1,C0235,,S003,PO104297
2026-03-25 07:22:10,P021,59.32,2,C0235,,S005,PO104298
2026-03-25 07:22:10,P046,345.36,2,C0235,PROM_HIST_2,S005,PO104298
2026-03-25 07:22:10,P031,375.23,2,C0235,,S005,PO104298
2026-03-28 10:39:22,P046,406.31,2,C0235,,S003,PO104299
2026-03-28 10:39:22,P038,148.16,2,C0235,,S003,PO104299
2026-04-08 03:20:58,P044,444.12,2,C0235,,S004,PO104300
2026-04-08 09:02:57,P021,50.42,2,C0235,PROM_HIST_2,S003,PO104301
2026-04-11 18:01:00,P001,163.37,1,C0235,,S004,PO104302
2026-04-11 18:01:00,P030,40.99,2,C0235,,S004,PO104302
2026-04-19 03:22:31,P032,112.36,2,C0235,,S001,PO104303
2026-04-19 03:22:31,P015,43.31,1,C0235,PROM_HIST_1,S001,PO104303
2026-04-19 03:22:31,P044,399.71,1,C0235,PROM_HIST_1,S001,PO104303
2026-04-19 03:22:31,P043,437.84,1,C0235,,S001,PO104303
2026-04-20 23:29:44,P019,405.45,1,C0235,,S002,PO104304
2026-04-20 23:29:44,P031,375.23,2,C0235,,S002,PO104304
2026-04-20 23:29:44,P027,84.84,1,C0235,PROM_HIST_2,S002,PO104304
2026-04-20 23:29:44,P023,71.75,2,C0235,,S002,PO104304
2026-05-06 07:08:45,P017,49.05,2,C0235,,S004,PO104305
2026-05-06 07:08:45,P003,232.6,1,C0235,PROM_HIST_2,S004,PO104305
2026-05-10 01:22:21,P008,141.34,2,C0235,,S003,PO104306
2026-05-10 01:22:21,P025,101.18,1,C0235,PROM_HIST_2,S003,PO104306
2026-05-17 14:07:53,P030,40.99,1,C0235,,S004,PO104307
2026-05-17 14:07:53,P032,112.36,2,C0235,,S004,PO104307
2026-05-17 14:07:53,P006,39.46,1,C0235,,S004,PO104307
2026-05-28 18:18:10,P018,155.81,2,C0235,,S005,PO104308
2026-05-28 18:18:10,P020,51.49,1,C0235,,S005,PO104308
2026-05-28 18:18:10,P048,40.19,2,C0235,,S005,PO104308
2025-12-05 00:00:00,P012,17.8,2,C0236,,S003,PO104309
2025-12-05 00:00:00,P036,27.46,2,C0236,,S003,PO104309
2025-12-05 00:00:00,P020,43.77,2,C0236,PROM_HIST_2,S003,PO104309
2025-12-05 00:00:00,P001,163.37,2,C0236,,S003,PO104309
2025-12-06 15:28:50,P017,41.69,2,C0236,PROM_HIST_2,S003,PO104310
2025-12-06 15:28:50,P021,59.32,1,C0236,,S003,PO104310
2025-12-19 14:01:54,P003,273.65,2,C0236,,S003,PO104311
2025-12-19 14:01:54,P009,53.25,1,C0236,,S003,PO104311
2026-01-28 13:08:23,P039,44.44,1,C0236,,S003,PO104312
2026-01-28 13:08:23,P018,155.81,2,C0236,,S003,PO104312
2026-02-18 01:02:21,P039,44.44,1,C0236,,S004,PO104313
2026-02-18 03:50:12,P012,17.8,1,C0236,,S002,PO104314
2026-02-18 03:50:12,P031,375.23,2,C0236,,S002,PO104314
2026-02-18 03:50:12,P014,34.68,2,C0236,,S002,PO104314
2026-02-23 08:29:37,P045,43.56,1,C0236,,S002,PO104315
2026-02-23 08:29:37,P050,109.38,2,C0236,,S002,PO104315
2026-02-23 08:29:37,P023,64.58,1,C0236,PROM_HIST_1,S002,PO104315
2026-02-23 08:29:37,P010,251.05,1,C0236,,S002,PO104315
2026-03-25 22:06:40,P038,148.16,2,C0236,,S004,PO104316
2026-04-24 16:04:35,P024,39.24,2,C0236,,S001,PO104317
2026-04-24 16:04:35,P009,53.25,1,C0236,,S001,PO104317
2026-04-24 16:04:35,P046,406.31,2,C0236,,S001,PO104317
2026-05-07 07:35:14,P018,155.81,1,C0236,,S002,PO104318
2026-05-07 07:35:14,P045,43.56,2,C0236,,S002,PO104318
2026-05-07 07:35:14,P050,109.38,1,C0236,,S002,PO104318
2025-12-03 00:00:00,P037,36.26,1,C0237,PROM_HIST_2,S001,PO104319
2025-12-09 14:42:14,P019,405.45,1,C0237,,S004,PO104320
2025-12-16 16:30:02,P037,42.66,1,C0237,,S002,PO104321
2025-12-16 16:30:02,P043,394.06,2,C0237,PROM_HIST_1,S002,PO104321
2026-01-04 23:40:21,P018,155.81,1,C0237,,S003,PO104322
2026-01-12 06:28:47,P039,44.44,1,C0237,,S005,PO104323
2026-01-12 06:28:47,P041,18.76,1,C0237,,S005,PO104323
2026-01-12 06:28:47,P023,71.75,2,C0237,,S005,PO104323
2026-01-12 06:28:47,P025,119.03,2,C0237,,S005,PO104323
2026-01-15 22:35:24,P046,406.31,2,C0237,,S004,PO104324
2026-01-15 22:35:24,P042,51.16,1,C0237,,S004,PO104324
2026-01-17 02:54:53,P017,49.05,2,C0237,,S005,PO104325
2026-01-17 02:54:53,P011,320.86,2,C0237,,S005,PO104325
2026-01-17 02:54:53,P050,109.38,2,C0237,,S005,PO104325
2026-01-17 02:54:53,P046,406.31,2,C0237,,S005,PO104325
2026-01-26 13:56:32,P023,71.75,1,C0237,,S003,PO104326
2026-01-27 05:01:45,P022,16.22,1,C0237,,S002,PO104327
2026-01-27 05:01:45,P020,51.49,1,C0237,,S002,PO104327
2026-02-16 02:08:34,P050,109.38,1,C0237,,S002,PO104328
2026-02-27 03:07:46,P031,375.23,1,C0237,,S003,PO104329
2026-02-27 03:07:46,P009,53.25,1,C0237,,S003,PO104329
2026-02-27 03:07:46,P016,22.41,1,C0237,,S003,PO104329
2026-02-27 03:07:46,P021,59.32,1,C0237,,S003,PO104329
2026-03-08 08:19:08,P026,326.55,1,C0237,PROM_HIST_2,S001,PO104330
2026-03-08 08:19:08,P047,22.3,2,C0237,,S001,PO104330
2026-03-26 15:48:05,P018,155.81,2,C0237,,S003,PO104331
2026-03-26 15:48:05,P046,406.31,1,C0237,,S003,PO104331
2026-03-26 15:48:05,P009,53.25,1,C0237,,S003,PO104331
2026-03-28 04:52:40,P025,119.03,1,C0237,,S005,PO104332
2026-03-28 06:30:37,P009,45.26,1,C0237,PROM_HIST_2,S002,PO104333
2026-03-28 06:30:37,P013,321.61,2,C0237,PROM_HIST_2,S002,PO104333
2026-03-28 06:30:37,P014,34.68,2,C0237,,S002,PO104333
2026-03-28 06:30:37,P033,138.44,1,C0237,,S002,PO104333
2026-04-10 01:16:49,P031,375.23,2,C0237,,S001,PO104334
2026-04-10 01:16:49,P025,119.03,1,C0237,,S001,PO104334
2026-04-12 07:17:47,P014,34.68,2,C0237,,S005,PO104335
2026-04-12 07:17:47,P015,48.12,1,C0237,,S005,PO104335
2026-04-30 17:14:27,P007,249.57,1,C0237,,S002,PO104336
2026-04-30 17:14:27,P042,43.49,2,C0237,PROM_HIST_2,S002,PO104336
2026-04-30 17:14:27,P018,155.81,2,C0237,,S002,PO104336
2026-04-30 17:14:27,P048,40.19,2,C0237,,S002,PO104336
2026-05-26 12:07:07,P041,18.76,2,C0237,,S003,PO104337
2026-05-26 12:07:07,P044,444.12,1,C0237,,S003,PO104337
2026-05-26 12:07:07,P040,34.81,2,C0237,,S003,PO104337
2026-05-29 21:21:06,P023,71.75,1,C0237,,S003,PO104338
2026-05-29 21:21:06,P001,163.37,2,C0237,,S003,PO104338
2026-05-29 21:21:06,P027,89.83,2,C0237,PROM_HIST_1,S003,PO104338
2026-05-29 21:21:06,P018,155.81,1,C0237,,S003,PO104338
2026-05-30 12:16:27,P031,375.23,2,C0237,,S004,PO104339
2025-12-05 00:00:00,P018,155.81,1,C0238,,S002,PO104340
2025-12-05 00:00:00,P009,53.25,1,C0238,,S002,PO104340
2025-12-05 00:00:00,P038,125.94,2,C0238,PROM_HIST_2,S002,PO104340
2025-12-05 00:00:00,P012,15.13,1,C0238,PROM_HIST_2,S002,PO104340
2025-12-06 07:31:53,P016,22.41,2,C0238,,S004,PO104341
2025-12-13 23:49:30,P045,43.56,2,C0238,,S004,PO104342
2025-12-13 23:49:30,P035,397.16,1,C0238,,S004,PO104342
2025-12-13 23:49:30,P049,94.74,2,C0238,,S004,PO104342
2025-12-13 23:49:30,P040,34.81,2,C0238,,S004,PO104342
2025-12-15 12:49:53,P032,112.36,1,C0238,,S005,PO104343
2025-12-15 12:49:53,P030,40.99,2,C0238,,S005,PO104343
2025-12-15 12:49:53,P048,40.19,1,C0238,,S005,PO104343
2025-12-15 12:49:53,P004,107.41,1,C0238,,S005,PO104343
2025-12-17 09:19:25,P032,101.12,1,C0238,PROM_HIST_1,S002,PO104344
2025-12-17 09:19:25,P016,19.05,2,C0238,PROM_HIST_2,S002,PO104344
2025-12-17 09:19:25,P047,22.3,1,C0238,,S002,PO104344
2025-12-18 04:53:03,P044,444.12,2,C0238,,S002,PO104345
2025-12-18 04:53:03,P030,40.99,1,C0238,,S002,PO104345
2025-12-20 15:17:53,P009,47.92,1,C0238,PROM_HIST_1,S002,PO104346
2025-12-20 15:17:53,P004,96.67,1,C0238,PROM_HIST_1,S002,PO104346
2025-12-23 08:11:50,P027,99.81,1,C0238,,S003,PO104347
2025-12-24 04:46:28,P013,378.37,1,C0238,,S005,PO104348
2025-12-29 14:54:02,P011,320.86,1,C0238,,S001,PO104349
2025-12-29 14:54:02,P045,43.56,2,C0238,,S001,PO104349
2025-12-30 00:07:07,P041,18.76,2,C0238,,S003,PO104350
2025-12-30 00:07:07,P029,158.3,2,C0238,PROM_HIST_2,S003,PO104350
2025-12-30 05:59:29,P048,40.19,2,C0238,,S003,PO104351
2025-12-30 05:59:29,P014,34.68,1,C0238,,S003,PO104351
2026-01-05 07:33:15,P034,101.39,2,C0238,,S004,PO104352
2026-01-05 07:33:15,P048,40.19,1,C0238,,S004,PO104352
2026-01-12 05:25:37,P021,59.32,1,C0238,,S002,PO104353
2026-01-12 05:25:37,P003,273.65,2,C0238,,S002,PO104353
2026-01-12 05:25:37,P027,99.81,2,C0238,,S002,PO104353
2026-01-12 05:25:37,P049,94.74,1,C0238,,S002,PO104353
2026-01-13 18:57:03,P003,273.65,2,C0238,,S004,PO104354
2026-01-13 18:57:03,P023,71.75,1,C0238,,S004,PO104354
2026-01-13 18:57:03,P016,22.41,2,C0238,,S004,PO104354
2026-01-13 18:57:03,P002,53.28,2,C0238,,S004,PO104354
2026-01-16 05:37:20,P046,406.31,1,C0238,,S005,PO104355
2026-01-24 01:59:11,P017,49.05,1,C0238,,S002,PO104356
2026-01-24 01:59:11,P011,320.86,1,C0238,,S002,PO104356
2026-01-28 17:47:38,P045,43.56,1,C0238,,S005,PO104357
2026-01-28 17:47:38,P001,138.86,2,C0238,PROM_HIST_2,S005,PO104357
2026-02-08 04:47:38,P010,251.05,2,C0238,,S001,PO104358
2026-02-08 04:47:38,P044,444.12,1,C0238,,S001,PO104358
2026-02-08 04:47:38,P031,375.23,1,C0238,,S001,PO104358
2026-02-08 04:47:38,P049,94.74,1,C0238,,S001,PO104358
2026-02-11 21:44:58,P016,22.41,1,C0238,,S001,PO104359
2026-02-11 21:44:58,P022,16.22,1,C0238,,S001,PO104359
2026-02-11 21:44:58,P015,48.12,2,C0238,,S001,PO104359
2026-02-12 19:51:52,P040,31.33,1,C0238,PROM_HIST_1,S005,PO104360
2026-02-22 22:17:47,P041,18.76,2,C0238,,S002,PO104361
2026-02-28 23:16:15,P023,71.75,1,C0238,,S002,PO104362
2026-02-28 23:16:15,P024,39.24,2,C0238,,S002,PO104362
2026-03-09 03:48:55,P028,48.34,1,C0238,,S002,PO104363
2026-03-09 03:48:55,P049,94.74,1,C0238,,S002,PO104363
2026-03-09 03:48:55,P009,45.26,1,C0238,PROM_HIST_2,S002,PO104363
2026-03-09 03:48:55,P030,40.99,2,C0238,,S002,PO104363
2026-03-10 13:32:20,P042,51.16,2,C0238,,S003,PO104364
2026-03-10 13:32:20,P050,109.38,1,C0238,,S003,PO104364
2026-03-10 13:32:20,P005,36.09,1,C0238,,S003,PO104364
2026-03-10 13:32:20,P032,112.36,1,C0238,,S003,PO104364
2026-03-17 20:05:10,P035,397.16,2,C0238,,S004,PO104365
2026-03-17 20:05:10,P020,51.49,2,C0238,,S004,PO104365
2026-03-28 13:16:42,P014,34.68,1,C0238,,S005,PO104366
2026-03-31 06:29:58,P003,273.65,1,C0238,,S004,PO104367
2026-04-03 00:25:54,P013,378.37,2,C0238,,S002,PO104368
2026-04-03 00:25:54,P034,101.39,2,C0238,,S002,PO104368
2026-04-03 00:25:54,P023,71.75,2,C0238,,S002,PO104368
2026-04-03 00:25:54,P001,147.03,2,C0238,PROM_HIST_1,S002,PO104368
2026-04-05 13:26:53,P048,40.19,2,C0238,,S001,PO104369
2026-04-05 13:26:53,P041,18.76,2,C0238,,S001,PO104369
2026-04-07 03:32:38,P025,119.03,1,C0238,,S005,PO104370
2026-04-07 03:32:38,P006,39.46,2,C0238,,S005,PO104370
2026-04-18 15:25:32,P004,107.41,2,C0238,,S001,PO104371
2026-04-18 15:25:32,P042,51.16,2,C0238,,S001,PO104371
2026-04-18 15:25:32,P038,148.16,2,C0238,,S001,PO104371
2026-04-18 15:25:32,P037,42.66,1,C0238,,S001,PO104371
2026-04-28 09:45:45,P036,27.46,1,C0238,,S004,PO104372
2026-04-28 09:45:45,P023,71.75,1,C0238,,S004,PO104372
2026-05-04 11:39:47,P022,16.22,1,C0238,,S003,PO104373
2026-05-05 07:28:26,P048,40.19,1,C0238,,S003,PO104374
2026-05-08 16:35:12,P004,107.41,2,C0238,,S002,PO104375
2026-05-08 16:35:12,P035,337.59,1,C0238,PROM_HIST_2,S002,PO104375
2026-05-08 16:35:12,P007,249.57,2,C0238,,S002,PO104375
2026-05-11 11:13:31,P039,44.44,2,C0238,,S001,PO104376
2026-05-11 11:13:31,P031,375.23,1,C0238,,S001,PO104376
2026-05-11 11:13:31,P005,36.09,1,C0238,,S001,PO104376
2026-05-11 11:13:31,P020,51.49,2,C0238,,S001,PO104376
2026-05-18 01:36:27,P039,44.44,2,C0238,,S004,PO104377
2026-05-18 01:36:27,P023,71.75,1,C0238,,S004,PO104377
2026-05-18 19:41:57,P007,249.57,1,C0238,,S002,PO104378
2026-05-18 19:41:57,P017,49.05,2,C0238,,S002,PO104378
2026-05-18 19:41:57,P020,51.49,1,C0238,,S002,PO104378
2026-05-18 19:41:57,P049,94.74,1,C0238,,S002,PO104378
2026-05-19 12:19:16,P022,16.22,2,C0238,,S005,PO104379
2026-05-19 12:19:16,P005,36.09,1,C0238,,S005,PO104379
2026-05-22 12:25:15,P018,155.81,2,C0238,,S004,PO104380
2026-05-24 07:48:22,P006,39.46,1,C0238,,S003,PO104381
2026-05-24 07:48:22,P042,51.16,1,C0238,,S003,PO104381
2026-05-24 07:48:22,P037,42.66,1,C0238,,S003,PO104381
2026-05-24 07:48:22,P036,27.46,1,C0238,,S003,PO104381
2025-12-04 00:00:00,P008,141.34,1,C0239,,S002,PO104382
2025-12-04 00:00:00,P044,377.5,2,C0239,PROM_HIST_2,S002,PO104382
2025-12-05 13:12:05,P019,405.45,1,C0239,,S005,PO104383
2025-12-05 13:12:05,P042,51.16,2,C0239,,S005,PO104383
